-32535 , -29281.499224
-32534 , -29280.599224
-32533 , -29279.699224
-32532 , -29278.799224
-32531 , -29277.899224
-32530 , -29276.999224
-32529 , -29276.099224
-32528 , -29275.199224
-32527 , -29274.299224
-32526 , -29273.399225
-32525 , -29272.499225
-32524 , -29271.599225
-32523 , -29270.699225
-32522 , -29269.799225
-32521 , -29268.899225
-32520 , -29267.999225
-32519 , -29267.099225
-32518 , -29266.199225
-32517 , -29265.299225
-32516 , -29264.399225
-32515 , -29263.499225
-32514 , -29262.599225
-32513 , -29261.699225
-32512 , -29260.799225
-32511 , -29259.899225
-32510 , -29258.999225
-32509 , -29258.099225
-32508 , -29257.199225
-32507 , -29256.299225
-32506 , -29255.399225
-32505 , -29254.499225
-32504 , -29253.599225
-32503 , -29252.699225
-32502 , -29251.799225
-32501 , -29250.899225
-32500 , -29249.999225
-32499 , -29249.099225
-32498 , -29248.199225
-32497 , -29247.299225
-32496 , -29246.399225
-32495 , -29245.499225
-32494 , -29244.599225
-32493 , -29243.699225
-32492 , -29242.799225
-32491 , -29241.899225
-32490 , -29240.999225
-32489 , -29240.099225
-32488 , -29239.199225
-32487 , -29238.299225
-32486 , -29237.399225
-32485 , -29236.499225
-32484 , -29235.599226
-32483 , -29234.699226
-32482 , -29233.799226
-32481 , -29232.899226
-32480 , -29231.999226
-32479 , -29231.099226
-32478 , -29230.199226
-32477 , -29229.299226
-32476 , -29228.399226
-32475 , -29227.499226
-32474 , -29226.599226
-32473 , -29225.699226
-32472 , -29224.799226
-32471 , -29223.899226
-32470 , -29222.999226
-32469 , -29222.099226
-32468 , -29221.199226
-32467 , -29220.299226
-32466 , -29219.399226
-32465 , -29218.499226
-32464 , -29217.599226
-32463 , -29216.699226
-32462 , -29215.799226
-32461 , -29214.899226
-32460 , -29213.999226
-32459 , -29213.099226
-32458 , -29212.199226
-32457 , -29211.299226
-32456 , -29210.399226
-32455 , -29209.499226
-32454 , -29208.599226
-32453 , -29207.699226
-32452 , -29206.799226
-32451 , -29205.899226
-32450 , -29204.999226
-32449 , -29204.099226
-32448 , -29203.199226
-32447 , -29202.299226
-32446 , -29201.399226
-32445 , -29200.499226
-32444 , -29199.599226
-32443 , -29198.699226
-32442 , -29197.799227
-32441 , -29196.899227
-32440 , -29195.999227
-32439 , -29195.099227
-32438 , -29194.199227
-32437 , -29193.299227
-32436 , -29192.399227
-32435 , -29191.499227
-32434 , -29190.599227
-32433 , -29189.699227
-32432 , -29188.799227
-32431 , -29187.899227
-32430 , -29186.999227
-32429 , -29186.099227
-32428 , -29185.199227
-32427 , -29184.299227
-32426 , -29183.399227
-32425 , -29182.499227
-32424 , -29181.599227
-32423 , -29180.699227
-32422 , -29179.799227
-32421 , -29178.899227
-32420 , -29177.999227
-32419 , -29177.099227
-32418 , -29176.199227
-32417 , -29175.299227
-32416 , -29174.399227
-32415 , -29173.499227
-32414 , -29172.599227
-32413 , -29171.699227
-32412 , -29170.799227
-32411 , -29169.899227
-32410 , -29168.999227
-32409 , -29168.099227
-32408 , -29167.199227
-32407 , -29166.299227
-32406 , -29165.399227
-32405 , -29164.499227
-32404 , -29163.599227
-32403 , -29162.699227
-32402 , -29161.799227
-32401 , -29160.899227
-32400 , -29159.999228
-32399 , -29159.099228
-32398 , -29158.199228
-32397 , -29157.299228
-32396 , -29156.399228
-32395 , -29155.499228
-32394 , -29154.599228
-32393 , -29153.699228
-32392 , -29152.799228
-32391 , -29151.899228
-32390 , -29150.999228
-32389 , -29150.099228
-32388 , -29149.199228
-32387 , -29148.299228
-32386 , -29147.399228
-32385 , -29146.499228
-32384 , -29145.599228
-32383 , -29144.699228
-32382 , -29143.799228
-32381 , -29142.899228
-32380 , -29141.999228
-32379 , -29141.099228
-32378 , -29140.199228
-32377 , -29139.299228
-32376 , -29138.399228
-32375 , -29137.499228
-32374 , -29136.599228
-32373 , -29135.699228
-32372 , -29134.799228
-32371 , -29133.899228
-32370 , -29132.999228
-32369 , -29132.099228
-32368 , -29131.199228
-32367 , -29130.299228
-32366 , -29129.399228
-32365 , -29128.499228
-32364 , -29127.599228
-32363 , -29126.699228
-32362 , -29125.799228
-32361 , -29124.899228
-32360 , -29123.999228
-32359 , -29123.099229
-32358 , -29122.199229
-32357 , -29121.299229
-32356 , -29120.399229
-32355 , -29119.499229
-32354 , -29118.599229
-32353 , -29117.699229
-32352 , -29116.799229
-32351 , -29115.899229
-32350 , -29114.999229
-32349 , -29114.099229
-32348 , -29113.199229
-32347 , -29112.299229
-32346 , -29111.399229
-32345 , -29110.499229
-32344 , -29109.599229
-32343 , -29108.699229
-32342 , -29107.799229
-32341 , -29106.899229
-32340 , -29105.999229
-32339 , -29105.099229
-32338 , -29104.199229
-32337 , -29103.299229
-32336 , -29102.399229
-32335 , -29101.499229
-32334 , -29100.599229
-32333 , -29099.699229
-32332 , -29098.799229
-32331 , -29097.899229
-32330 , -29096.999229
-32329 , -29096.099229
-32328 , -29095.199229
-32327 , -29094.299229
-32326 , -29093.399229
-32325 , -29092.499229
-32324 , -29091.599229
-32323 , -29090.699229
-32322 , -29089.799229
-32321 , -29088.899229
-32320 , -29087.999229
-32319 , -29087.099229
-32318 , -29086.199229
-32317 , -29085.299230
-32316 , -29084.399230
-32315 , -29083.499230
-32314 , -29082.599230
-32313 , -29081.699230
-32312 , -29080.799230
-32311 , -29079.899230
-32310 , -29078.999230
-32309 , -29078.099230
-32308 , -29077.199230
-32307 , -29076.299230
-32306 , -29075.399230
-32305 , -29074.499230
-32304 , -29073.599230
-32303 , -29072.699230
-32302 , -29071.799230
-32301 , -29070.899230
-32300 , -29069.999230
-32299 , -29069.099230
-32298 , -29068.199230
-32297 , -29067.299230
-32296 , -29066.399230
-32295 , -29065.499230
-32294 , -29064.599230
-32293 , -29063.699230
-32292 , -29062.799230
-32291 , -29061.899230
-32290 , -29060.999230
-32289 , -29060.099230
-32288 , -29059.199230
-32287 , -29058.299230
-32286 , -29057.399230
-32285 , -29056.499230
-32284 , -29055.599230
-32283 , -29054.699230
-32282 , -29053.799230
-32281 , -29052.899230
-32280 , -29051.999230
-32279 , -29051.099230
-32278 , -29050.199230
-32277 , -29049.299230
-32276 , -29048.399230
-32275 , -29047.499231
-32274 , -29046.599231
-32273 , -29045.699231
-32272 , -29044.799231
-32271 , -29043.899231
-32270 , -29042.999231
-32269 , -29042.099231
-32268 , -29041.199231
-32267 , -29040.299231
-32266 , -29039.399231
-32265 , -29038.499231
-32264 , -29037.599231
-32263 , -29036.699231
-32262 , -29035.799231
-32261 , -29034.899231
-32260 , -29033.999231
-32259 , -29033.099231
-32258 , -29032.199231
-32257 , -29031.299231
-32256 , -29030.399231
-32255 , -29029.499231
-32254 , -29028.599231
-32253 , -29027.699231
-32252 , -29026.799231
-32251 , -29025.899231
-32250 , -29024.999231
-32249 , -29024.099231
-32248 , -29023.199231
-32247 , -29022.299231
-32246 , -29021.399231
-32245 , -29020.499231
-32244 , -29019.599231
-32243 , -29018.699231
-32242 , -29017.799231
-32241 , -29016.899231
-32240 , -29015.999231
-32239 , -29015.099231
-32238 , -29014.199231
-32237 , -29013.299231
-32236 , -29012.399231
-32235 , -29011.499231
-32234 , -29010.599231
-32233 , -29009.699232
-32232 , -29008.799232
-32231 , -29007.899232
-32230 , -29006.999232
-32229 , -29006.099232
-32228 , -29005.199232
-32227 , -29004.299232
-32226 , -29003.399232
-32225 , -29002.499232
-32224 , -29001.599232
-32223 , -29000.699232
-32222 , -28999.799232
-32221 , -28998.899232
-32220 , -28997.999232
-32219 , -28997.099232
-32218 , -28996.199232
-32217 , -28995.299232
-32216 , -28994.399232
-32215 , -28993.499232
-32214 , -28992.599232
-32213 , -28991.699232
-32212 , -28990.799232
-32211 , -28989.899232
-32210 , -28988.999232
-32209 , -28988.099232
-32208 , -28987.199232
-32207 , -28986.299232
-32206 , -28985.399232
-32205 , -28984.499232
-32204 , -28983.599232
-32203 , -28982.699232
-32202 , -28981.799232
-32201 , -28980.899232
-32200 , -28979.999232
-32199 , -28979.099232
-32198 , -28978.199232
-32197 , -28977.299232
-32196 , -28976.399232
-32195 , -28975.499232
-32194 , -28974.599232
-32193 , -28973.699232
-32192 , -28972.799232
-32191 , -28971.899233
-32190 , -28970.999233
-32189 , -28970.099233
-32188 , -28969.199233
-32187 , -28968.299233
-32186 , -28967.399233
-32185 , -28966.499233
-32184 , -28965.599233
-32183 , -28964.699233
-32182 , -28963.799233
-32181 , -28962.899233
-32180 , -28961.999233
-32179 , -28961.099233
-32178 , -28960.199233
-32177 , -28959.299233
-32176 , -28958.399233
-32175 , -28957.499233
-32174 , -28956.599233
-32173 , -28955.699233
-32172 , -28954.799233
-32171 , -28953.899233
-32170 , -28952.999233
-32169 , -28952.099233
-32168 , -28951.199233
-32167 , -28950.299233
-32166 , -28949.399233
-32165 , -28948.499233
-32164 , -28947.599233
-32163 , -28946.699233
-32162 , -28945.799233
-32161 , -28944.899233
-32160 , -28943.999233
-32159 , -28943.099233
-32158 , -28942.199233
-32157 , -28941.299233
-32156 , -28940.399233
-32155 , -28939.499233
-32154 , -28938.599233
-32153 , -28937.699233
-32152 , -28936.799233
-32151 , -28935.899233
-32150 , -28934.999233
-32149 , -28934.099234
-32148 , -28933.199234
-32147 , -28932.299234
-32146 , -28931.399234
-32145 , -28930.499234
-32144 , -28929.599234
-32143 , -28928.699234
-32142 , -28927.799234
-32141 , -28926.899234
-32140 , -28925.999234
-32139 , -28925.099234
-32138 , -28924.199234
-32137 , -28923.299234
-32136 , -28922.399234
-32135 , -28921.499234
-32134 , -28920.599234
-32133 , -28919.699234
-32132 , -28918.799234
-32131 , -28917.899234
-32130 , -28916.999234
-32129 , -28916.099234
-32128 , -28915.199234
-32127 , -28914.299234
-32126 , -28913.399234
-32125 , -28912.499234
-32124 , -28911.599234
-32123 , -28910.699234
-32122 , -28909.799234
-32121 , -28908.899234
-32120 , -28907.999234
-32119 , -28907.099234
-32118 , -28906.199234
-32117 , -28905.299234
-32116 , -28904.399234
-32115 , -28903.499234
-32114 , -28902.599234
-32113 , -28901.699234
-32112 , -28900.799234
-32111 , -28899.899234
-32110 , -28898.999234
-32109 , -28898.099234
-32108 , -28897.199234
-32107 , -28896.299235
-32106 , -28895.399235
-32105 , -28894.499235
-32104 , -28893.599235
-32103 , -28892.699235
-32102 , -28891.799235
-32101 , -28890.899235
-32100 , -28889.999235
-32099 , -28889.099235
-32098 , -28888.199235
-32097 , -28887.299235
-32096 , -28886.399235
-32095 , -28885.499235
-32094 , -28884.599235
-32093 , -28883.699235
-32092 , -28882.799235
-32091 , -28881.899235
-32090 , -28880.999235
-32089 , -28880.099235
-32088 , -28879.199235
-32087 , -28878.299235
-32086 , -28877.399235
-32085 , -28876.499235
-32084 , -28875.599235
-32083 , -28874.699235
-32082 , -28873.799235
-32081 , -28872.899235
-32080 , -28871.999235
-32079 , -28871.099235
-32078 , -28870.199235
-32077 , -28869.299235
-32076 , -28868.399235
-32075 , -28867.499235
-32074 , -28866.599235
-32073 , -28865.699235
-32072 , -28864.799235
-32071 , -28863.899235
-32070 , -28862.999235
-32069 , -28862.099235
-32068 , -28861.199235
-32067 , -28860.299235
-32066 , -28859.399235
-32065 , -28858.499236
-32064 , -28857.599236
-32063 , -28856.699236
-32062 , -28855.799236
-32061 , -28854.899236
-32060 , -28853.999236
-32059 , -28853.099236
-32058 , -28852.199236
-32057 , -28851.299236
-32056 , -28850.399236
-32055 , -28849.499236
-32054 , -28848.599236
-32053 , -28847.699236
-32052 , -28846.799236
-32051 , -28845.899236
-32050 , -28844.999236
-32049 , -28844.099236
-32048 , -28843.199236
-32047 , -28842.299236
-32046 , -28841.399236
-32045 , -28840.499236
-32044 , -28839.599236
-32043 , -28838.699236
-32042 , -28837.799236
-32041 , -28836.899236
-32040 , -28835.999236
-32039 , -28835.099236
-32038 , -28834.199236
-32037 , -28833.299236
-32036 , -28832.399236
-32035 , -28831.499236
-32034 , -28830.599236
-32033 , -28829.699236
-32032 , -28828.799236
-32031 , -28827.899236
-32030 , -28826.999236
-32029 , -28826.099236
-32028 , -28825.199236
-32027 , -28824.299236
-32026 , -28823.399236
-32025 , -28822.499236
-32024 , -28821.599236
-32023 , -28820.699237
-32022 , -28819.799237
-32021 , -28818.899237
-32020 , -28817.999237
-32019 , -28817.099237
-32018 , -28816.199237
-32017 , -28815.299237
-32016 , -28814.399237
-32015 , -28813.499237
-32014 , -28812.599237
-32013 , -28811.699237
-32012 , -28810.799237
-32011 , -28809.899237
-32010 , -28808.999237
-32009 , -28808.099237
-32008 , -28807.199237
-32007 , -28806.299237
-32006 , -28805.399237
-32005 , -28804.499237
-32004 , -28803.599237
-32003 , -28802.699237
-32002 , -28801.799237
-32001 , -28800.899237
-32000 , -28799.999237
-31999 , -28799.099237
-31998 , -28798.199237
-31997 , -28797.299237
-31996 , -28796.399237
-31995 , -28795.499237
-31994 , -28794.599237
-31993 , -28793.699237
-31992 , -28792.799237
-31991 , -28791.899237
-31990 , -28790.999237
-31989 , -28790.099237
-31988 , -28789.199237
-31987 , -28788.299237
-31986 , -28787.399237
-31985 , -28786.499237
-31984 , -28785.599237
-31983 , -28784.699237
-31982 , -28783.799237
-31981 , -28782.899238
-31980 , -28781.999238
-31979 , -28781.099238
-31978 , -28780.199238
-31977 , -28779.299238
-31976 , -28778.399238
-31975 , -28777.499238
-31974 , -28776.599238
-31973 , -28775.699238
-31972 , -28774.799238
-31971 , -28773.899238
-31970 , -28772.999238
-31969 , -28772.099238
-31968 , -28771.199238
-31967 , -28770.299238
-31966 , -28769.399238
-31965 , -28768.499238
-31964 , -28767.599238
-31963 , -28766.699238
-31962 , -28765.799238
-31961 , -28764.899238
-31960 , -28763.999238
-31959 , -28763.099238
-31958 , -28762.199238
-31957 , -28761.299238
-31956 , -28760.399238
-31955 , -28759.499238
-31954 , -28758.599238
-31953 , -28757.699238
-31952 , -28756.799238
-31951 , -28755.899238
-31950 , -28754.999238
-31949 , -28754.099238
-31948 , -28753.199238
-31947 , -28752.299238
-31946 , -28751.399238
-31945 , -28750.499238
-31944 , -28749.599238
-31943 , -28748.699238
-31942 , -28747.799238
-31941 , -28746.899238
-31940 , -28745.999238
-31939 , -28745.099239
-31938 , -28744.199239
-31937 , -28743.299239
-31936 , -28742.399239
-31935 , -28741.499239
-31934 , -28740.599239
-31933 , -28739.699239
-31932 , -28738.799239
-31931 , -28737.899239
-31930 , -28736.999239
-31929 , -28736.099239
-31928 , -28735.199239
-31927 , -28734.299239
-31926 , -28733.399239
-31925 , -28732.499239
-31924 , -28731.599239
-31923 , -28730.699239
-31922 , -28729.799239
-31921 , -28728.899239
-31920 , -28727.999239
-31919 , -28727.099239
-31918 , -28726.199239
-31917 , -28725.299239
-31916 , -28724.399239
-31915 , -28723.499239
-31914 , -28722.599239
-31913 , -28721.699239
-31912 , -28720.799239
-31911 , -28719.899239
-31910 , -28718.999239
-31909 , -28718.099239
-31908 , -28717.199239
-31907 , -28716.299239
-31906 , -28715.399239
-31905 , -28714.499239
-31904 , -28713.599239
-31903 , -28712.699239
-31902 , -28711.799239
-31901 , -28710.899239
-31900 , -28709.999239
-31899 , -28709.099239
-31898 , -28708.199239
-31897 , -28707.299240
-31896 , -28706.399240
-31895 , -28705.499240
-31894 , -28704.599240
-31893 , -28703.699240
-31892 , -28702.799240
-31891 , -28701.899240
-31890 , -28700.999240
-31889 , -28700.099240
-31888 , -28699.199240
-31887 , -28698.299240
-31886 , -28697.399240
-31885 , -28696.499240
-31884 , -28695.599240
-31883 , -28694.699240
-31882 , -28693.799240
-31881 , -28692.899240
-31880 , -28691.999240
-31879 , -28691.099240
-31878 , -28690.199240
-31877 , -28689.299240
-31876 , -28688.399240
-31875 , -28687.499240
-31874 , -28686.599240
-31873 , -28685.699240
-31872 , -28684.799240
-31871 , -28683.899240
-31870 , -28682.999240
-31869 , -28682.099240
-31868 , -28681.199240
-31867 , -28680.299240
-31866 , -28679.399240
-31865 , -28678.499240
-31864 , -28677.599240
-31863 , -28676.699240
-31862 , -28675.799240
-31861 , -28674.899240
-31860 , -28673.999240
-31859 , -28673.099240
-31858 , -28672.199240
-31857 , -28671.299240
-31856 , -28670.399240
-31855 , -28669.499241
-31854 , -28668.599241
-31853 , -28667.699241
-31852 , -28666.799241
-31851 , -28665.899241
-31850 , -28664.999241
-31849 , -28664.099241
-31848 , -28663.199241
-31847 , -28662.299241
-31846 , -28661.399241
-31845 , -28660.499241
-31844 , -28659.599241
-31843 , -28658.699241
-31842 , -28657.799241
-31841 , -28656.899241
-31840 , -28655.999241
-31839 , -28655.099241
-31838 , -28654.199241
-31837 , -28653.299241
-31836 , -28652.399241
-31835 , -28651.499241
-31834 , -28650.599241
-31833 , -28649.699241
-31832 , -28648.799241
-31831 , -28647.899241
-31830 , -28646.999241
-31829 , -28646.099241
-31828 , -28645.199241
-31827 , -28644.299241
-31826 , -28643.399241
-31825 , -28642.499241
-31824 , -28641.599241
-31823 , -28640.699241
-31822 , -28639.799241
-31821 , -28638.899241
-31820 , -28637.999241
-31819 , -28637.099241
-31818 , -28636.199241
-31817 , -28635.299241
-31816 , -28634.399241
-31815 , -28633.499241
-31814 , -28632.599241
-31813 , -28631.699242
-31812 , -28630.799242
-31811 , -28629.899242
-31810 , -28628.999242
-31809 , -28628.099242
-31808 , -28627.199242
-31807 , -28626.299242
-31806 , -28625.399242
-31805 , -28624.499242
-31804 , -28623.599242
-31803 , -28622.699242
-31802 , -28621.799242
-31801 , -28620.899242
-31800 , -28619.999242
-31799 , -28619.099242
-31798 , -28618.199242
-31797 , -28617.299242
-31796 , -28616.399242
-31795 , -28615.499242
-31794 , -28614.599242
-31793 , -28613.699242
-31792 , -28612.799242
-31791 , -28611.899242
-31790 , -28610.999242
-31789 , -28610.099242
-31788 , -28609.199242
-31787 , -28608.299242
-31786 , -28607.399242
-31785 , -28606.499242
-31784 , -28605.599242
-31783 , -28604.699242
-31782 , -28603.799242
-31781 , -28602.899242
-31780 , -28601.999242
-31779 , -28601.099242
-31778 , -28600.199242
-31777 , -28599.299242
-31776 , -28598.399242
-31775 , -28597.499242
-31774 , -28596.599242
-31773 , -28595.699242
-31772 , -28594.799242
-31771 , -28593.899243
-31770 , -28592.999243
-31769 , -28592.099243
-31768 , -28591.199243
-31767 , -28590.299243
-31766 , -28589.399243
-31765 , -28588.499243
-31764 , -28587.599243
-31763 , -28586.699243
-31762 , -28585.799243
-31761 , -28584.899243
-31760 , -28583.999243
-31759 , -28583.099243
-31758 , -28582.199243
-31757 , -28581.299243
-31756 , -28580.399243
-31755 , -28579.499243
-31754 , -28578.599243
-31753 , -28577.699243
-31752 , -28576.799243
-31751 , -28575.899243
-31750 , -28574.999243
-31749 , -28574.099243
-31748 , -28573.199243
-31747 , -28572.299243
-31746 , -28571.399243
-31745 , -28570.499243
-31744 , -28569.599243
-31743 , -28568.699243
-31742 , -28567.799243
-31741 , -28566.899243
-31740 , -28565.999243
-31739 , -28565.099243
-31738 , -28564.199243
-31737 , -28563.299243
-31736 , -28562.399243
-31735 , -28561.499243
-31734 , -28560.599243
-31733 , -28559.699243
-31732 , -28558.799243
-31731 , -28557.899243
-31730 , -28556.999243
-31729 , -28556.099244
-31728 , -28555.199244
-31727 , -28554.299244
-31726 , -28553.399244
-31725 , -28552.499244
-31724 , -28551.599244
-31723 , -28550.699244
-31722 , -28549.799244
-31721 , -28548.899244
-31720 , -28547.999244
-31719 , -28547.099244
-31718 , -28546.199244
-31717 , -28545.299244
-31716 , -28544.399244
-31715 , -28543.499244
-31714 , -28542.599244
-31713 , -28541.699244
-31712 , -28540.799244
-31711 , -28539.899244
-31710 , -28538.999244
-31709 , -28538.099244
-31708 , -28537.199244
-31707 , -28536.299244
-31706 , -28535.399244
-31705 , -28534.499244
-31704 , -28533.599244
-31703 , -28532.699244
-31702 , -28531.799244
-31701 , -28530.899244
-31700 , -28529.999244
-31699 , -28529.099244
-31698 , -28528.199244
-31697 , -28527.299244
-31696 , -28526.399244
-31695 , -28525.499244
-31694 , -28524.599244
-31693 , -28523.699244
-31692 , -28522.799244
-31691 , -28521.899244
-31690 , -28520.999244
-31689 , -28520.099244
-31688 , -28519.199244
-31687 , -28518.299245
-31686 , -28517.399245
-31685 , -28516.499245
-31684 , -28515.599245
-31683 , -28514.699245
-31682 , -28513.799245
-31681 , -28512.899245
-31680 , -28511.999245
-31679 , -28511.099245
-31678 , -28510.199245
-31677 , -28509.299245
-31676 , -28508.399245
-31675 , -28507.499245
-31674 , -28506.599245
-31673 , -28505.699245
-31672 , -28504.799245
-31671 , -28503.899245
-31670 , -28502.999245
-31669 , -28502.099245
-31668 , -28501.199245
-31667 , -28500.299245
-31666 , -28499.399245
-31665 , -28498.499245
-31664 , -28497.599245
-31663 , -28496.699245
-31662 , -28495.799245
-31661 , -28494.899245
-31660 , -28493.999245
-31659 , -28493.099245
-31658 , -28492.199245
-31657 , -28491.299245
-31656 , -28490.399245
-31655 , -28489.499245
-31654 , -28488.599245
-31653 , -28487.699245
-31652 , -28486.799245
-31651 , -28485.899245
-31650 , -28484.999245
-31649 , -28484.099245
-31648 , -28483.199245
-31647 , -28482.299245
-31646 , -28481.399246
-31645 , -28480.499246
-31644 , -28479.599246
-31643 , -28478.699246
-31642 , -28477.799246
-31641 , -28476.899246
-31640 , -28475.999246
-31639 , -28475.099246
-31638 , -28474.199246
-31637 , -28473.299246
-31636 , -28472.399246
-31635 , -28471.499246
-31634 , -28470.599246
-31633 , -28469.699246
-31632 , -28468.799246
-31631 , -28467.899246
-31630 , -28466.999246
-31629 , -28466.099246
-31628 , -28465.199246
-31627 , -28464.299246
-31626 , -28463.399246
-31625 , -28462.499246
-31624 , -28461.599246
-31623 , -28460.699246
-31622 , -28459.799246
-31621 , -28458.899246
-31620 , -28457.999246
-31619 , -28457.099246
-31618 , -28456.199246
-31617 , -28455.299246
-31616 , -28454.399246
-31615 , -28453.499246
-31614 , -28452.599246
-31613 , -28451.699246
-31612 , -28450.799246
-31611 , -28449.899246
-31610 , -28448.999246
-31609 , -28448.099246
-31608 , -28447.199246
-31607 , -28446.299246
-31606 , -28445.399246
-31605 , -28444.499246
-31604 , -28443.599247
-31603 , -28442.699247
